country,customer_id,total_sales,rank_no
United Kingdom,14833,94.80,3731
United Kingdom,15868,94.53,3732
United Kingdom,14394,93.80,3733
United Kingdom,15305,93.60,3734
United Kingdom,12992,93.35,3735
United Kingdom,15082,93.35,3735
United Kingdom,16196,93.30,3736
United Kingdom,15816,93.30,3736
United Kingdom,15729,92.70,3737
United Kingdom,12829,92.30,3738
United Kingdom,16831,91.80,3739
United Kingdom,13083,91.68,3740
United Kingdom,13392,91.14,3741
United Kingdom,14786,90.96,3742
United Kingdom,13133,90.65,3743
United Kingdom,14435,90.42,3744
United Kingdom,15686,90.00,3745
United Kingdom,13535,89.50,3746
United Kingdom,13222,88.50,3747
United Kingdom,16564,87.80,3748
United Kingdom,13549,87.60,3749
United Kingdom,15724,87.50,3750
United Kingdom,17606,87.30,3751
United Kingdom,13180,86.10,3752
United Kingdom,13967,85.60,3753
United Kingdom,15094,83.00,3754
United Kingdom,14347,82.60,3755
United Kingdom,13469,82.40,3756
United Kingdom,16028,82.20,3757
United Kingdom,13215,81.60,3758
United Kingdom,17008,81.36,3759
United Kingdom,15170,81.15,3760
United Kingdom,17336,81.12,3761
United Kingdom,15833,80.40,3762
United Kingdom,15131,80.28,3763
United Kingdom,16165,79.90,3764
United Kingdom,14190,79.90,3764
United Kingdom,14007,79.48,3765
United Kingdom,17192,77.83,3766
United Kingdom,14865,77.52,3767
United Kingdom,16867,76.74,3768
United Kingdom,18113,76.32,3769
United Kingdom,14613,76.32,3769
United Kingdom,13219,76.23,3770
United Kingdom,17816,75.76,3771
United Kingdom,14559,75.60,3772
United Kingdom,17944,75.41,3773
United Kingdom,13739,75.30,3774
United Kingdom,16420,75.00,3775
United Kingdom,16061,74.90,3776
United Kingdom,14717,72.80,3777
United Kingdom,13105,72.00,3778
United Kingdom,15256,71.95,3779
United Kingdom,16459,71.79,3780
United Kingdom,16970,71.40,3781
United Kingdom,15564,70.74,3782
United Kingdom,13172,69.60,3783
United Kingdom,12861,68.25,3784
United Kingdom,17249,68.03,3785
United Kingdom,17532,65.34,3786
United Kingdom,17216,65.05,3787
United Kingdom,17912,64.49,3788
United Kingdom,16238,63.66,3789
United Kingdom,15470,63.42,3790
United Kingdom,16058,62.70,3791
United Kingdom,14650,62.50,3792
United Kingdom,13380,62.40,3793
United Kingdom,13303,61.72,3794
United Kingdom,17960,61.30,3795
United Kingdom,13818,61.28,3796
United Kingdom,15375,60.96,3797
United Kingdom,16605,60.48,3798
United Kingdom,15250,60.00,3799
United Kingdom,17339,60.00,3799
United Kingdom,17330,59.90,3800
United Kingdom,15371,59.40,3801
United Kingdom,15233,59.40,3801
United Kingdom,14384,58.50,3802
United Kingdom,18174,58.50,3802
United Kingdom,17468,57.80,3803
United Kingdom,15899,56.25,3804
United Kingdom,15685,55.98,3805
United Kingdom,12860,55.47,3806
United Kingdom,17494,54.70,3807
United Kingdom,17026,54.15,3808
United Kingdom,13306,53.65,3809
United Kingdom,14191,53.40,3810
United Kingdom,16786,51.84,3811
United Kingdom,13254,51.41,3812
United Kingdom,13011,50.55,3813
United Kingdom,14743,50.48,3814
United Kingdom,16530,48.35,3815
United Kingdom,13438,46.50,3816
United Kingdom,15698,46.20,3817
United Kingdom,15775,45.60,3818
United Kingdom,15672,45.30,3819
United Kingdom,17599,44.55,3820
United Kingdom,17916,43.87,3821
United Kingdom,13666,43.25,3822
United Kingdom,14495,42.50,3823
United Kingdom,13913,42.22,3824
United Kingdom,13906,42.00,3825
United Kingdom,16219,40.80,3826
United Kingdom,14266,40.56,3827
United Kingdom,14086,39.95,3828
United Kingdom,14589,39.75,3829
United Kingdom,17246,38.92,3830
United Kingdom,15455,38.25,3831
United Kingdom,15693,37.50,3832
United Kingdom,15158,36.26,3833
United Kingdom,17352,36.25,3834
United Kingdom,17763,36.15,3835
United Kingdom,14993,36.13,3836
United Kingdom,16417,35.70,3837
United Kingdom,14576,35.40,3838
United Kingdom,12925,35.28,3839
United Kingdom,17533,34.80,3840
United Kingdom,18018,34.55,3841
United Kingdom,17557,34.00,3842
United Kingdom,15871,33.10,3843
United Kingdom,16941,33.00,3844
United Kingdom,14977,31.93,3845
United Kingdom,17129,31.85,3846
United Kingdom,13915,31.20,3847
United Kingdom,14144,30.60,3848
United Kingdom,14972,30.30,3849
United Kingdom,16548,30.15,3850
United Kingdom,15575,30.10,3851
United Kingdom,13033,30.00,3852
United Kingdom,17319,29.10,3853
United Kingdom,15603,26.25,3854
United Kingdom,17278,25.20,3855
United Kingdom,15284,24.75,3856
United Kingdom,13144,24.40,3857
United Kingdom,14610,24.35,3858
United Kingdom,16537,23.35,3859
United Kingdom,14727,22.55,3860
United Kingdom,15999,20.40,3861
United Kingdom,12846,15.58,3862
United Kingdom,14580,14.85,3863
United Kingdom,14900,13.92,3864
United Kingdom,17040,13.52,3865
United Kingdom,16454,10.05,3866
United Kingdom,18115,9.70,3867
United Kingdom,15040,7.49,3868
United Kingdom,15913,6.30,3869
United Kingdom,13788,3.75,3870
United Kingdom,14095,2.95,3871
United Kingdom,16555,0.00,3872
United Kingdom,13163,0.00,3872
United Kingdom,17378,0.00,3872
United Kingdom,16886,0.00,3872
United Kingdom,16252,0.00,3872
United Kingdom,13703,0.00,3872
United Kingdom,14103,0.00,3872
United Kingdom,14827,0.00,3872
United Kingdom,14213,0.00,3872
United Kingdom,14598,0.00,3872
United Kingdom,17592,0.00,3872
United Kingdom,17570,0.00,3872
United Kingdom,18227,0.00,3872
United Kingdom,16943,0.00,3872
United Kingdom,16995,-1.25,3873
United Kingdom,16580,-5.00,3874
United Kingdom,13112,-5.44,3875
United Kingdom,14914,-5.85,3876
United Kingdom,17641,-6.95,3877
United Kingdom,14925,-7.95,3878
United Kingdom,16446,-9.00,3879
United Kingdom,17645,-9.90,3880
United Kingdom,14763,-9.95,3881
United Kingdom,16220,-10.17,3882
United Kingdom,13749,-10.25,3883
United Kingdom,16575,-10.49,3884
United Kingdom,15383,-10.50,3885
United Kingdom,16154,-10.50,3885
United Kingdom,17632,-12.70,3886
United Kingdom,16404,-12.75,3887
United Kingdom,13664,-13.14,3888
United Kingdom,13054,-14.00,3889
United Kingdom,13342,-14.10,3890
United Kingdom,16703,-15.00,3891
United Kingdom,17130,-18.38,3892
United Kingdom,14267,-19.90,3893
United Kingdom,15997,-23.40,3894
United Kingdom,14120,-23.80,3895
United Kingdom,13365,-26.90,3896
United Kingdom,13353,-28.85,3897
United Kingdom,17485,-29.55,3898
United Kingdom,12896,-29.75,3899
United Kingdom,15940,-31.80,3900
United Kingdom,16512,-33.90,3901
United Kingdom,13528,-40.00,3902
United Kingdom,14864,-48.75,3903
United Kingdom,17661,-54.00,3904
United Kingdom,12346,-64.68,3905
United Kingdom,14906,-66.98,3906
United Kingdom,16853,-67.50,3907
United Kingdom,17755,-72.23,3908
United Kingdom,15354,-94.80,3909
United Kingdom,14380,-99.73,3910
United Kingdom,13910,-127.66,3911
United Kingdom,16514,-134.86,3912
United Kingdom,16879,-140.96,3913
United Kingdom,13463,-158.65,3914
United Kingdom,17943,-165.03,3915
United Kingdom,17424,-176.96,3916
United Kingdom,13290,-208.63,3917
United Kingdom,17452,-227.28,3918
United Kingdom,15767,-242.70,3919
United Kingdom,14832,-274.63,3920
United Kingdom,14313,-302.31,3921
United Kingdom,13633,-306.66,3922
United Kingdom,15935,-308.82,3923
United Kingdom,13776,-340.17,3924
United Kingdom,13231,-355.20,3925
United Kingdom,14328,-445.06,3926
United Kingdom,13091,-450.04,3927
United Kingdom,17017,-486.70,3928
United Kingdom,17445,-506.51,3929
United Kingdom,13409,-525.65,3930
United Kingdom,14781,-530.31,3931
United Kingdom,17546,-648.05,3932
United Kingdom,14337,-658.63,3933
United Kingdom,13378,-756.40,3934
United Kingdom,16994,-779.32,3935
United Kingdom,14308,-849.45,3936
United Kingdom,13335,-955.06,3937
United Kingdom,16669,-1144.73,3938
United Kingdom,14255,-1441.60,3939
United Kingdom,14802,-1502.98,3940
United Kingdom,13100,-1598.67,3941
United Kingdom,13401,-1834.14,3942
United Kingdom,15896,-1899.67,3943
United Kingdom,15413,-2531.38,3944
United Kingdom,15202,-2570.18,3945
United Kingdom,17013,-3224.76,3946
United Kingdom,18023,-3248.86,3947
United Kingdom,14063,-3767.20,3948
United Kingdom,16151,-4217.59,3949
United Kingdom,16981,-4620.86,3950
United Kingdom,15849,-5876.34,3951
United Kingdom,12918,-10953.50,3952
United Kingdom,17399,-25111.09,3953
Unspecified,16320,3390.39,1
Unspecified,14265,843.17,2
Unspecified,12351,300.93,3
Unspecified,,227.84,4
Unspecified,12470,211.95,5
Unspecified,15357,-36.75,6
USA,12733,1942.87,1
USA,12549,1575.68,2
USA,12634,490.00,3
USA,12741,406.07,4
USA,12636,141.00,5
USA,12467,0.00,6
West Indies,18140,536.41,1
